Signal,LookAhead,Nunits,Bayesian_Dropout,Median_APE,Median_RSE,Mu_APE,Mu_RSE
TS_Non_Stationary,25,5,0.1,0.9563269390486842,1.1967000180594698,0.9541826950456237,1.2116628487289522
TS_Non_Stationary,25,5,0.2,0.9429940810027458,1.1883286999005431,0.9401952252027057,1.2027168306449199
TS_Non_Stationary,25,10,0,0.9364285494243556,1.1844921535489936,0.9331934267286917,1.1991461473757
TS_Non_Stationary,25,10,0.05,0.9562978621441669,1.1966818252243432,0.9541521905338624,1.2116434116246222
TS_Non_Stationary,25,10,0.1,0.9302206895566225,1.18025296481697,0.9267946904464897,1.1940825154728452
TS_Non_Stationary,25,10,0.2,0.9303521220522115,1.180336341866793,0.9269325759667628,1.1941716808344123
TS_Non_Stationary,25,25,0,0.9326018174826423,1.1820694517731352,0.9291719541094763,1.1965494281771283
TS_Non_Stationary,25,25,0.05,0.9305326480777514,1.1804508528610396,0.9271219653931985,1.194294140831178
TS_Non_Stationary,25,25,0.1,0.9241935336081493,1.1764231591959615,0.9204716153955628,1.1899863463548757
TS_Non_Stationary,25,25,0.2,0.9361438628524021,1.184004628092676,0.9330086775423967,1.1980941894269432
TS_Non_Stationary,25,50,0,0.9241090366434827,1.1766748575604036,0.9202469794507064,1.1907659427999704
TS_Non_Stationary,25,50,0.05,0.9352244902923058,1.183423088865335,0.9320441659639797,1.1974724054072106
TS_Non_Stationary,25,50,0.1,0.9282095308323923,1.178976407303182,0.9246847885854182,1.1927172789969582
TS_Non_Stationary,25,50,0.2,0.9275962648643725,1.1785868694086767,0.9240414127087792,1.1923006599561463
TS_Non_Stationary,50,1,0,0.9693638952091748,1.2051421751064684,0.9678048375344148,1.221263983726401
TS_Non_Stationary,50,1,0.05,0.9827039881421045,1.2130912271709833,0.9818547948660823,1.229167028998603
TS_Non_Stationary,50,1,0.1,0.9827040726464951,1.2130912793288733,0.981854883519444,1.2291670846728073
TS_Non_Stationary,50,1,0.2,0.9827039863815963,1.2130912260843605,0.9818547930191414,1.2291670278387195
TS_Non_Stationary,50,5,0,0.9560298509866494,1.1968248326421937,0.9537922297633404,1.2123587089577845
TS_Non_Stationary,50,5,0.05,0.9563850446197959,1.1967363727196658,0.9542436534628513,1.2117016897460775
TS_Non_Stationary,50,5,0.1,0.9562873997964012,1.196675279075826,0.9541412145095677,1.211636417758032
TS_Non_Stationary,50,5,0.2,0.9695533215624048,1.204947020119235,0.9680584616595044,1.2204718257352907
TS_Non_Stationary,50,10,0,0.9172051792899314,1.1722712512337836,0.9129917878832968,1.1860434231678612
TS_Non_Stationary,50,10,0.05,0.9432775122499983,1.188507271637015,0.9404925722538735,1.2029077070612257
TS_Non_Stationary,50,10,0.1,0.930290141602687,1.1802970239602626,0.9268675524237551,1.1941296334041114
TS_Non_Stationary,50,10,0.2,0.9432733750558727,1.1885046652509677,0.9404882319332984,1.2029049210937122
TS_Non_Stationary,50,25,0,0.8796102686285446,1.1479950372181555,0.8734836890278226,1.159984591499211
TS_Non_Stationary,50,25,0.05,0.8580438803990336,1.1335400048920206,0.8510741706621355,1.1440521767290104
TS_Non_Stationary,50,25,0.1,0.8787277489798899,1.1471211133229544,0.8727735682716055,1.158613670482817
TS_Non_Stationary,50,25,0.2,0.8601470996148429,1.13492840938317,0.8532806529671944,1.1455414369507795
TS_LRD_Non_Stationary,1,1,0,0.9990638737916098,0.9535356989307313,0.9989108881692349,0.9241823058192731
TS_LRD_Non_Stationary,1,1,0.05,0.999080710174469,0.9353035931989837,0.9987502910434247,0.9001407465714634
TS_LRD_Non_Stationary,1,1,0.1,0.9990806789695661,0.9353035773414347,0.999058749822636,0.9001732025568205
TS_LRD_Non_Stationary,1,1,0.2,0.9990806816331623,0.9353035786950075,0.9990548794936145,0.9001728359264212
TS_LRD_Non_Stationary,1,5,0,0.9970638177650897,0.9525381443650351,0.995911099041074,0.9231310527009815
TS_LRD_Non_Stationary,1,5,0.05,0.9984960530469698,0.9350064574409267,0.9980046550818779,0.8998580497569123
TS_LRD_Non_Stationary,1,5,0.1,0.9977930477300239,0.9346490350576616,0.9970326380821316,0.8995039188787267
TS_LRD_Non_Stationary,1,5,0.2,0.9983723615255038,0.9349435588880378,0.9977819665486095,0.8997907016824856
TS_LRD_Non_Stationary,1,10,0,0.9962286436432414,0.9521212808177772,0.9943415505947122,0.9226676975040243
TS_LRD_Non_Stationary,1,10,0.05,0.9977450485003372,0.9346269088492931,0.9964735896833291,0.8994359546959569
TS_LRD_Non_Stationary,1,10,0.1,0.99837450345898,0.9349477495918569,0.9974336610341755,0.8997601093509031
TS_LRD_Non_Stationary,1,10,0.2,0.9956037172001247,0.9335350004433913,0.9935308166091222,0.8983677270594049
TS_LRD_Non_Stationary,1,25,0,0.9931155791724527,0.9506753079150313,0.9882859194903942,0.9210235678767087
TS_LRD_Non_Stationary,1,25,0.05,0.9946442477063375,0.9331645334340548,0.9908884075568966,0.8978386033044333
TS_LRD_Non_Stationary,1,25,0.1,0.9954093561522972,0.9335156066900021,0.9921999856401188,0.898220788992203
TS_LRD_Non_Stationary,1,25,0.2,0.99823609310557,0.9349447379769555,0.9961266935171017,0.8996310784697903
TS_LRD_Non_Stationary,1,50,0,0.991604750409369,0.9499856513174556,0.9852555790370503,0.9202235724453102
TS_LRD_Non_Stationary,1,50,0.05,0.9924994101081426,0.9321964709659829,0.9869376925332478,0.8967462987860741
TS_LRD_Non_Stationary,1,50,0.1,0.991646945815838,0.9317355342134654,0.9858533375595739,0.8962965244682257
TS_LRD_Non_Stationary,1,50,0.2,0.9908827414014487,0.9313654118841931,0.9842216147794404,0.8958970239622142
TS_LRD_Non_Stationary,5,1,0,0.999063860190599,0.9535356921505944,0.9989259930232094,0.92418348384904
TS_LRD_Non_Stationary,5,1,0.05,0.9990806647377974,0.9353035701092066,0.999073257245393,0.9001740747320071
TS_LRD_Non_Stationary,5,1,0.1,0.9990806668764511,0.9353035711960169,0.9991607053265691,0.9001828853728967
TS_LRD_Non_Stationary,5,1,0.2,0.9990806694817204,0.9353035725199492,0.9990492300905488,0.9001730739445218
TS_LRD_Non_Stationary,5,5,0,0.997710215203506,0.9528606579105652,0.9967880231068285,0.923468914047472
TS_LRD_Non_Stationary,5,5,0.05,0.9976678410279081,0.9345853327468623,0.9969270221634217,0.899451699582568
TS_LRD_Non_Stationary,5,5,0.1,0.9990806642906243,0.9353035698819645,0.9989004391388127,0.9001566587441322
TS_LRD_Non_Stationary,5,5,0.2,0.9976612321989029,0.9345819717186163,0.9971077474909905,0.8994591346242993
TS_LRD_Non_Stationary,5,10,0,0.9961857954567532,0.952099366278265,0.9942035992624717,0.9226437503003488
TS_LRD_Non_Stationary,5,10,0.05,0.9944964748503288,0.9329711629842066,0.9919762636476752,0.8978138467771913
TS_LRD_Non_Stationary,5,10,0.1,0.996973986788506,0.9342323174138932,0.9956373500483564,0.8990684757368539
TS_LRD_Non_Stationary,5,10,0.2,0.9970583738916048,0.9342753273937485,0.9957281375170897,0.8991112434029206
TS_LRD_Non_Stationary,5,25,0,0.993190651968493,0.950700081442909,0.9887038495469666,0.9210780692362293
TS_LRD_Non_Stationary,5,25,0.05,0.9907199733250692,0.9310641401547279,0.9856838482224362,0.8958236965316634
TS_LRD_Non_Stationary,5,25,0.1,0.9906280215153669,0.9310204451549133,0.9857230944189248,0.895771137670171
TS_LRD_Non_Stationary,5,25,0.2,0.9913376687976452,0.93140416828207,0.9865142550840584,0.896140020886487
TS_LRD_Non_Stationary,5,50,0,0.9849852920897668,0.946693549909803,0.975723091679111,0.9167533038942313
TS_LRD_Non_Stationary,5,50,0.05,0.9883805704460003,0.9299943716325405,0.98066999661177,0.8945456040265998
TS_LRD_Non_Stationary,5,50,0.1,0.9888871098247374,0.9302173138407981,0.9819286897800538,0.8948230270699877
TS_LRD_Non_Stationary,5,50,0.2,0.9861332817359099,0.9288316832959529,0.9777225796412422,0.8933805503749696
TS_LRD_Non_Stationary,10,1,0,0.9990637658744199,0.9535356451337498,0.9989326874939969,0.9241835638437751
TS_LRD_Non_Stationary,10,1,0.05,0.99836348968973,0.9349390486966151,0.9980558473095374,0.8998157610265398
TS_LRD_Non_Stationary,10,1,0.1,0.9983745779290628,0.9349446856417831,0.9980938248227559,0.8998219010649121
TS_LRD_Non_Stationary,10,1,0.2,0.9990805834106271,0.9353035287807767,0.9991617379052213,0.900182877047422
TS_LRD_Non_Stationary,10,5,0,0.999063767200865,0.9535356457949858,0.9989392943021387,0.9241835486829348
TS_LRD_Non_Stationary,10,5,0.05,0.9965013481012033,0.9339919063263569,0.9952920767155801,0.8988655324456641
TS_LRD_Non_Stationary,10,5,0.1,0.9983805803719539,0.9349477370986664,0.9979435064998082,0.8998082800492038
TS_LRD_Non_Stationary,10,5,0.2,0.9983811919926443,0.9349479512224391,0.9979911894657704,0.8998099879425067
TS_LRD_Non_Stationary,10,10,0,0.9963384731054841,0.9521756091426388,0.9948261604782646,0.9227547622176783
TS_LRD_Non_Stationary,10,10,0.05,0.9977094171571806,0.9346064766912395,0.9967409351381702,0.899446415967666
TS_LRD_Non_Stationary,10,10,0.1,0.9969633931667714,0.9342270061996665,0.9956963492168885,0.8990732674555892
TS_LRD_Non_Stationary,10,10,0.2,0.9962803108723526,0.9338793198358019,0.9947769460793338,0.8987281774327882
TS_LRD_Non_Stationary,10,25,0,0.9925478755686211,0.9503522022687034,0.9883100660215254,0.9207571518467723
TS_LRD_Non_Stationary,10,25,0.05,0.9906874813045313,0.9310464398962294,0.9858582706237216,0.8958180845065399
TS_LRD_Non_Stationary,10,25,0.1,0.9941148034571627,0.9328088771602787,0.9908405330578006,0.8975686418025034
TS_LRD_Non_Stationary,10,25,0.2,0.9904414950035281,0.9309202446515331,0.9856700367661076,0.8956954977216931
TS_LRD_Non_Stationary,10,50,0,0.979510349942002,0.9438403539946773,0.9682352783452003,0.9137980033381348
TS_LRD_Non_Stationary,10,50,0.05,0.9832276450952508,0.9272990694933254,0.974143915850387,0.891930405358356
TS_LRD_Non_Stationary,10,50,0.1,0.9878512039098353,0.9296966488850711,0.9807753298587502,0.8942998840003962
TS_LRD_Non_Stationary,10,50,0.2,0.9814174639196871,0.9263783558370617,0.9716083609679073,0.8909939873883547
TS_LRD_Non_Stationary,25,1,0,0.9990635616612823,0.953535543332996,0.9990059748089836,0.924189112575771
TS_LRD_Non_Stationary,25,1,0.05,0.9990803788775571,0.9353034248421881,0.9991606768532074,0.9001827679219937
TS_LRD_Non_Stationary,25,1,0.1,0.9990803756306919,0.9353034231922123,0.9991385893789095,0.900181727829242
TS_LRD_Non_Stationary,25,1,0.2,0.9990803793441725,0.9353034250793104,0.9991581808643057,0.9001826131982726
TS_LRD_Non_Stationary,25,5,0,0.9976140534840092,0.95281268589321,0.9967308489704075,0.9234216519385791
TS_LRD_Non_Stationary,25,5,0.05,0.9983781927399971,0.9349465233013938,0.9981171015682649,0.8998251431231978
TS_LRD_Non_Stationary,25,5,0.1,0.9983648263340432,0.9349396546810941,0.9980779059747639,0.8998137513169802
TS_LRD_Non_Stationary,25,5,0.2,0.998377951849813,0.9349464008402849,0.9980161385205798,0.8998138732008178
TS_LRD_Non_Stationary,25,10,0,0.9976292897836467,0.9528202869585711,0.9965472765577505,0.9234144841240474
TS_LRD_Non_Stationary,25,10,0.05,0.9957182244171763,0.9335932985595605,0.9941317465853584,0.8984578876038696
TS_LRD_Non_Stationary,25,10,0.1,0.9962588208748696,0.9338684788323612,0.9950017629134155,0.8987420677424764
TS_LRD_Non_Stationary,25,10,0.2,0.9969659464661097,0.9342282786385807,0.9958621838200189,0.8990848511258853
TS_LRD_Non_Stationary,25,25,0,0.9961062126558919,0.9521113096353588,0.9939381431650961,0.9226266079713834
TS_LRD_Non_Stationary,25,25,0.05,0.9906773847020158,0.9310228806822034,0.9864303651051596,0.8958435997850339
TS_LRD_Non_Stationary,25,25,0.1,0.9892836643033532,0.9303106060045297,0.9847303498721338,0.8951589750391177
TS_LRD_Non_Stationary,25,25,0.2,0.9934247815978052,0.9324457174923855,0.9902961697504059,0.8972437794782365
TS_LRD_Non_Stationary,25,50,0,0.9845573814148891,0.946400352010005,0.9766925936288308,0.916585421376934
TS_LRD_Non_Stationary,25,50,0.05,0.9877037085377001,0.9295751184264567,0.9811097525069353,0.8942593502959838
TS_LRD_Non_Stationary,25,50,0.1,0.9905533197498564,0.9310260558506462,0.9856051613878656,0.8957485538748646
TS_LRD_Non_Stationary,25,50,0.2,0.987729850953773,0.9295781802427865,0.9815454614331522,0.8943025138930584
TS_LRD_Non_Stationary,50,1,0,0.9990633007673677,0.9535354132767189,0.9990082984821074,0.9241891123121663
TS_LRD_Non_Stationary,50,1,0.05,0.9983594480229449,0.9349369940198459,0.9981819769441946,0.8998219729658192
TS_LRD_Non_Stationary,50,1,0.1,0.9990801193227584,0.9353032929429169,0.9990833357772471,0.9001741760196693
TS_LRD_Non_Stationary,50,1,0.2,0.998369464893949,0.9349420863245342,0.998207123920857,0.8998277024723527
TS_LRD_Non_Stationary,50,5,0,0.9983447543055386,0.9531754881510557,0.9980163232362079,0.9238169732174382
TS_LRD_Non_Stationary,50,5,0.05,0.9990801128484701,0.9353032896528449,0.9988993398902615,0.9001556665213343
TS_LRD_Non_Stationary,50,5,0.1,0.9976587579709104,0.9345807134063321,0.9969448216516061,0.8994468367932372
TS_LRD_Non_Stationary,50,5,0.2,0.9983731643761303,0.9349439670336096,0.9980049813818954,0.899809175099035
TS_LRD_Non_Stationary,50,10,0,0.9961923317783803,0.9521028585161568,0.994868017741515,0.9226969786116599
TS_LRD_Non_Stationary,50,10,0.05,0.9969588454167343,0.9342246924810897,0.9959571531928733,0.8990897072886591
TS_LRD_Non_Stationary,50,10,0.1,0.9962558587636439,0.9338669221062599,0.995141672311281,0.8987460903819199
TS_LRD_Non_Stationary,50,10,0.2,0.9962741837417215,0.9338756272512616,0.9952800266117137,0.8987689457080941
TS_LRD_Non_Stationary,50,25,0,0.9926348314256974,0.9503156342225456,0.989567488716956,0.9208134123361091
TS_LRD_Non_Stationary,50,25,0.05,0.9934528128174834,0.9324386749554726,0.990904602426809,0.8972949417714774
TS_LRD_Non_Stationary,50,25,0.1,0.9934458347712161,0.932435652957259,0.9910403517309169,0.8973049704687561
TS_LRD_Non_Stationary,50,25,0.2,0.9934186293121444,0.9324441331194703,0.9906255501155827,0.8972685297423366
Periodic,1,1,0,0.23184926568455816,0.22704703560537462,1.30725717511277,0.2304090374700098
Periodic,1,1,0.05,0.23191080971631967,0.22724846256555642,1.2864175915129568,0.23061637252493952
Periodic,1,1,0.1,0.23191080971631967,0.22724846256555642,1.2864175917875365,0.23061637252515643
Periodic,1,1,0.2,0.23191080971631967,0.22724846256555642,1.286417590947479,0.23061637252641884
Periodic,1,5,0,0.23236708847551535,0.2237366648592311,1.1986053095659506,0.22933820870830232
Periodic,1,5,0.05,0.23136992468860307,0.22426874575039832,1.178449468407914,0.229563012572477
Periodic,1,5,0.1,0.2314616003909474,0.22400750346662962,1.179367124026904,0.22957403714532298
Periodic,1,5,0.2,0.2316598537388799,0.2239503906564387,1.1799463940707011,0.22956038957637134
Periodic,1,10,0,0.23156743015841028,0.2238493315958172,1.1982799075165997,0.22932529090081963
Periodic,1,10,0.05,0.2306918553874321,0.22393836790280947,1.1802698085707535,0.22953180517942226
Periodic,1,10,0.1,0.23152235319882636,0.22395321708579047,1.1806620811196282,0.22954961578097413
Periodic,1,10,0.2,0.23131290483502032,0.2241500992518843,1.18049549464179,0.22954983800424394
Periodic,1,25,0,0.2322426559877932,0.22395714901787955,1.1976540975074874,0.2293209199080166
Periodic,1,25,0.05,0.2314600729288816,0.22410847564466463,1.1789500360941145,0.22955287656312356
Periodic,1,25,0.1,0.2314224613476357,0.22418054992910907,1.1780799311087817,0.2295667854541328
Periodic,1,25,0.2,0.23165649508834285,0.22401313448540675,1.1799544187150597,0.22955966959740146
Periodic,1,50,0,0.2320799883922775,0.22394819614120076,1.2001146062354797,0.22930990007625965
Periodic,1,50,0.05,0.2317467090314022,0.22418127737686705,1.1801879530095,0.22954617625163592
Periodic,1,50,0.1,0.23170769126256247,0.22407397134781282,1.1815316824091333,0.22954494073908357
Periodic,1,50,0.2,0.231492050691732,0.22401598387639832,1.182547018614058,0.22954764899247104
Periodic,5,1,0,0.16879044065339222,0.19032416058073032,0.8853965616503807,0.19423940661494274
Periodic,5,1,0.05,0.1672316325239151,0.1906255152405237,0.8647657851189842,0.1940120711690624
Periodic,5,1,0.1,0.16981016721488787,0.1910032403632925,0.8444051615702535,0.19453076386535015
Periodic,5,1,0.2,0.1672394986220192,0.19071397001891552,0.8649763106095847,0.19401827943722372
Periodic,5,5,0,0.17116859821766747,0.1903021657429912,0.8665405397211187,0.19413593717173283
Periodic,5,5,0.05,0.17199163987463525,0.1907840646425894,0.8514843380735583,0.19465098435486353
Periodic,5,5,0.1,0.1700671144443835,0.19027660188111462,0.853853571514818,0.19429663943081654
Periodic,5,5,0.2,0.17076958057995206,0.1908092268039559,0.8596778933949969,0.19436777082710305
Periodic,5,10,0,0.1699232680201277,0.1901355216253861,0.8690345675407569,0.19417559829850695
Periodic,5,10,0.05,0.17022170057695174,0.19026347284865297,0.860888554254388,0.1941101077371909
Periodic,5,10,0.1,0.1700517161171773,0.19062675339048618,0.8709893518530405,0.19436543024866143
Periodic,5,10,0.2,0.1694257893665317,0.19031177625974116,0.8604639292377452,0.19421374895241003
Periodic,5,25,0,0.17136213881564896,0.19034065148462032,0.865095437928209,0.19435503447273994
Periodic,5,25,0.05,0.16950053738810905,0.19010774429492633,0.8507974829105953,0.19430733613394288
Periodic,5,25,0.1,0.1697030359342664,0.19019147985184762,0.8456491482287675,0.19433637036705614
Periodic,5,25,0.2,0.17008293291105558,0.1903771767367361,0.8595166450881387,0.19435704355483907
Periodic,5,50,0,0.17126303450126001,0.19008531767445308,0.880434898499086,0.19442894900147653
Periodic,5,50,0.05,0.17024627943960596,0.19003343212373167,0.8457490977637695,0.19444045778002744
Periodic,5,50,0.1,0.17024109330553966,0.19081093165317636,0.8460991949797936,0.1947437902853459
Periodic,5,50,0.2,0.17090571152775147,0.19058008393989007,0.8519384250613736,0.1944513267248452
Periodic,10,1,0,0.2136284464887781,0.21696928232921564,1.4248606042976217,0.22055404177894683
Periodic,10,1,0.05,0.21177316005681307,0.21674205032828575,1.390487953302539,0.22040566073303447
Periodic,10,1,0.1,0.21291266504729184,0.21654160813700435,1.3694270025673496,0.22064611837486695
Periodic,10,1,0.2,0.2128911738312474,0.21654133690818894,1.3694793055518824,0.22064659085218885
Periodic,10,5,0,0.21886988812002145,0.2193976449801136,1.4212043230948368,0.22267098931922918
Periodic,10,5,0.05,0.21672153369015654,0.21953647730931292,1.3756168841038086,0.22231036575694993
Periodic,10,5,0.1,0.21658614162862364,0.2186867365545803,1.4205834332526797,0.22196974720621568
Periodic,10,5,0.2,0.2152251859359035,0.2183159806518415,1.3934026068760772,0.22154401542477123
Periodic,10,10,0,0.22103760685096788,0.21987768816563796,1.3995433443008556,0.22264623865681316
Periodic,10,10,0.05,0.21667286194150356,0.2202544866975401,1.3778077343856343,0.22237033891410912
Periodic,10,10,0.1,0.2155655001020782,0.21729189757121609,1.4229975500196892,0.2214832207855756
Periodic,10,10,0.2,0.21757463477227665,0.2199972495037551,1.3760704713145524,0.2227752475349881
Periodic,10,25,0,0.21951863542133304,0.22118446979308082,1.419839471395635,0.22329277312421983
Periodic,10,25,0.05,0.21837153952995117,0.22013509079828814,1.3778136575634594,0.2223901295745246
Periodic,10,25,0.1,0.21548120407547922,0.22053782078040277,1.389413210125999,0.22226249181071953
Periodic,10,25,0.2,0.21763033654344147,0.2205711850914978,1.3907950000675577,0.22298171020761656
Periodic,10,50,0,0.22135413666765266,0.2208817834992213,1.3924011842317323,0.22373007200649486
Periodic,10,50,0.05,0.21983005982051745,0.22097310350807833,1.3569543990967903,0.22386044226679877
Periodic,10,50,0.1,0.21713150635101827,0.22025606140440201,1.345393910154829,0.22273395836651624
Periodic,10,50,0.2,0.2157479012396537,0.21992404391329384,1.36055280872954,0.22246294647115566
Periodic,25,1,0,0.47422269073149714,0.33421537368749465,3.2881765042277626,0.3239306359206717
Periodic,25,1,0.05,0.4792701754247478,0.3340038208443841,3.1570538988081105,0.3245489601076798
Periodic,25,1,0.1,0.4780669463130053,0.3334475563461946,3.150869146216025,0.3241277419441039
Periodic,25,1,0.2,0.47590167550722573,0.33296337646282237,3.197445757736221,0.3241398176286753
Periodic,25,5,0,0.5193248076052175,0.3418683733738941,3.274520535857494,0.3296253339450239
Periodic,25,5,0.05,0.511075531867287,0.3400831888544218,3.1953101131042003,0.32862452415155124
Periodic,25,5,0.1,0.510387875455143,0.3408386213481109,3.2324837298380555,0.3291853501147778
Periodic,25,5,0.2,0.5094876056476023,0.3415463699643858,3.205035414325359,0.3295884820600777
Periodic,25,10,0,0.5132415088835701,0.3402611454651521,3.324598433249475,0.32969894775179676
Periodic,25,10,0.05,0.5158607119138028,0.3403234371940832,3.2621261446845145,0.32925671210594665
Periodic,25,10,0.1,0.5143826531551963,0.34073853400879794,3.2218226367000358,0.32894519320258897
Periodic,25,10,0.2,0.5144486824176997,0.33966668632115254,3.2735668852819773,0.3286012808054162
Periodic,25,25,0,0.5191503659192398,0.34130093086151336,3.3189713431509613,0.32981639825613895
Periodic,25,25,0.05,0.5172776095728089,0.34154193583737025,3.296041824004771,0.33003937452182924
Periodic,25,25,0.1,0.5050626583741677,0.3409518982066708,3.3003753495641424,0.32872614415783974
Periodic,25,25,0.2,0.5161377860145997,0.3398906734320317,3.2772662889074056,0.3290853260961762
Periodic,25,50,0,0.5166391640594787,0.3417213528773253,3.3412461187802927,0.3299406105225081
Periodic,25,50,0.05,0.5160220098615933,0.34077569960677656,3.325577265586764,0.3305599946763343
Periodic,25,50,0.1,0.5150215087250514,0.34353329940769345,3.228518211015339,0.33140347834423683
Periodic,25,50,0.2,0.5189031657211787,0.34070961921243215,3.465473334359348,0.33004888240725005
Periodic,50,1,0,1.0347680008740845,0.48824361566369556,5.719083628852446,0.4602714259414335
Periodic,50,1,0.05,1.0193833266315662,0.48597679853101383,5.590351549466378,0.45844083224650733
Periodic,50,1,0.1,1.0145711959075676,0.48066108355769727,5.505673600256443,0.45509636972211237
Periodic,50,1,0.2,1.023384592496968,0.4873858077645168,5.611814234674625,0.4597715420402744
Periodic,50,5,0,1.0388671963063019,0.4875418746550433,5.7062705575145545,0.46036762635926004
Periodic,50,5,0.05,1.0165931300619468,0.4851921396899391,5.626071629105619,0.4588753896307049
Periodic,50,5,0.1,1.0145926548742026,0.48560642606256943,5.578957702217965,0.4593798017039518
Periodic,50,5,0.2,1.0282895280834428,0.48849679728415907,5.589976073881481,0.4606288394765231
Periodic,50,10,0,1.0254761663764618,0.48691348925497047,5.674305976272948,0.4599053990579631
Periodic,50,10,0.05,1.0126763412897153,0.48533510066122043,5.647354446503723,0.4581756959034521
Periodic,50,10,0.1,1.005384833032114,0.48464793059456146,5.558877086644801,0.45743689980565067
Periodic,50,10,0.2,1.022114302987684,0.48699637655711164,5.553606489739303,0.46015389810811985
Periodic,50,25,0,1.0295864091824036,0.48552829400955655,5.654764515776891,0.45891835564498107
Periodic,50,25,0.05,1.0098192985425318,0.482383132247287,5.583022270617487,0.4569439412571337
Periodic,50,25,0.1,1.0053533441310423,0.482705955683227,5.569315211796046,0.4578530169973366
Periodic,50,25,0.2,1.0151114729630968,0.482321798057682,5.564461349737118,0.4575427057318365
Periodic_Multiple_Seasonality,1,1,0,0.653954765420405,0.2787532998139697,2.7793332471048564,0.2832173352066966
Periodic_Multiple_Seasonality,1,1,0.05,0.6659963297791263,0.27929496868882187,2.751242684629431,0.2836287002557931
Periodic_Multiple_Seasonality,1,1,0.1,0.6498841708632478,0.27930752320899327,2.8215482077773877,0.283670881871972
Periodic_Multiple_Seasonality,1,1,0.2,0.6481869072763518,0.279456694734818,2.8298022911581517,0.2836885453058255
Periodic_Multiple_Seasonality,1,5,0,0.6593368854883953,0.27879799397271776,2.743676935681468,0.2830992236060433
Periodic_Multiple_Seasonality,1,5,0.05,0.6578899541349772,0.2794748825572043,2.7821780305141757,0.28356760893934624
Periodic_Multiple_Seasonality,1,5,0.1,0.6596850793300109,0.27952089242896705,2.7749005990448374,0.2835819084512338
Periodic_Multiple_Seasonality,1,5,0.2,0.6587822220233805,0.27946958767927554,2.7772263539837465,0.28355483826581424
Periodic_Multiple_Seasonality,1,10,0,0.6594081038894986,0.27897341769403017,2.746612899186351,0.28313056216203925
Periodic_Multiple_Seasonality,1,10,0.05,0.6627681832457029,0.27959568304023985,2.7670348131501905,0.2835879923770328
Periodic_Multiple_Seasonality,1,10,0.1,0.6624532896150488,0.27960019279883686,2.7667316844088865,0.2835667187249128
Periodic_Multiple_Seasonality,1,10,0.2,0.6621510440757621,0.2797538789939119,2.7686299660119857,0.2835849662428282
Periodic_Multiple_Seasonality,1,25,0,0.6547872449929795,0.2789055907091307,2.7704877826435625,0.2831541242574304
Periodic_Multiple_Seasonality,1,25,0.05,0.6606677266179132,0.2794866901212809,2.773875067384973,0.28359169000275236
Periodic_Multiple_Seasonality,1,25,0.1,0.6589861182945282,0.2794968085295831,2.779422575056625,0.283576342308468
Periodic_Multiple_Seasonality,1,25,0.2,0.6572826830382068,0.2795344056890833,2.782604156183979,0.28358590532833505
Periodic_Multiple_Seasonality,1,50,0,0.652391477543463,0.278926748804611,2.783716569037657,0.28321464743957464
Periodic_Multiple_Seasonality,1,50,0.05,0.6535149733256906,0.27943597986218005,2.8027114163826603,0.28360680088420037
Periodic_Multiple_Seasonality,1,50,0.1,0.6534787443794514,0.27939743870350753,2.803194880067907,0.28360681729710663
Periodic_Multiple_Seasonality,1,50,0.2,0.6534563602553669,0.2793104129972647,2.8042040244172983,0.2836143606449223
Periodic_Multiple_Seasonality,5,1,0,0.4513809826399744,0.2338585508002632,1.8653195940555007,0.2368015540398209
Periodic_Multiple_Seasonality,5,1,0.05,0.4503441462177551,0.2340167298109092,1.8852497380657587,0.2369073239315248
Periodic_Multiple_Seasonality,5,1,0.1,0.44935885369864303,0.23400894481243784,1.886908488457482,0.23692063486966705
Periodic_Multiple_Seasonality,5,1,0.2,0.44994239470387665,0.23391833929809291,1.8857405432482224,0.23688704527711135
Periodic_Multiple_Seasonality,5,5,0,0.4695375426255479,0.23360273385519809,1.7611492056055094,0.23668520255955164
Periodic_Multiple_Seasonality,5,5,0.05,0.46751000341471316,0.23344651404253303,1.7587141496447263,0.23661763643927758
Periodic_Multiple_Seasonality,5,5,0.1,0.4650826733059827,0.23379828509744083,1.7641763992381145,0.2367550244133673
Periodic_Multiple_Seasonality,5,5,0.2,0.467747973720259,0.23389905382735168,1.7780554005149174,0.23692041678688275
Periodic_Multiple_Seasonality,5,10,0,0.4708676689680591,0.2333558618175638,1.7499028029532724,0.2364345461353738
Periodic_Multiple_Seasonality,5,10,0.05,0.4666369310779175,0.2342324769434867,1.7651728521793806,0.2367860542729298
Periodic_Multiple_Seasonality,5,10,0.1,0.4664397994197944,0.23366027858993987,1.786566354365844,0.2366753850494758
Periodic_Multiple_Seasonality,5,10,0.2,0.4668367822779252,0.2339633921791362,1.772980650889607,0.23659007547332683
Periodic_Multiple_Seasonality,5,25,0,0.4703628644252496,0.23355593674580544,1.7565070543834427,0.23676017799634277
Periodic_Multiple_Seasonality,5,25,0.05,0.46858851394445444,0.2333227293939828,1.7607720592995115,0.23646415165047793
Periodic_Multiple_Seasonality,5,25,0.1,0.4666280105948657,0.23304578160610456,1.7689456992921317,0.23644010117955047
Periodic_Multiple_Seasonality,5,25,0.2,0.4622065327921486,0.23240609879216223,1.7869799409578562,0.23638011378164253
